rank,person_name,gender,age,country,iso3,wb_country_name,state,city,net_worth_usd_m,net_worth_usd,source_of_wealth,industries,primary_industry,self_made,wealth_gdp_ratio_pct,wealth_per_citizen_usd,wealth_country_share_pct,sector_dominance_score,gdp_usd,population,gdp_year,forbes_uri,scrape_timestamp,birth_year
2416,Othman Benjelloun & family,M,93.0,Morocco,MAR,Morocco,,Casablanca,1664.46,1664458000.0,"Banking, insurance",Finance & Investments,Finance & Investments,False,1.036329,43.7082,35.2282,33.42,160610994054.734,38081173.0,2024.0,othman-benjelloun,2026-04-10 21:32 UTC,1932.0
2417,David Kaplan,M,58.0,United States,USA,United States,California,Los Angeles,1662.89,1662886000.0,Finance,Finance & Investments,Finance & Investments,True,0.005784,4.8892,0.0199,23.35,28750956130731.2,340110988.0,2024.0,david-kaplan,2026-04-10 21:32 UTC,1967.0
2418,Diego Della Valle,M,72.0,Italy,ITA,Italy,,Sant'Elpidio a Mare,1661.06,1661057000.0,Shoes,Fashion & Retail,Fashion & Retail,False,0.069768,28.1761,0.3584,23.97,2380825077243.59,58952704.0,2024.0,diego-della-valle,2026-04-10 21:32 UTC,1953.0
2419,K.C. Liu,M,72.0,Taiwan,TWN,Taiwan,,Taipei,1660.98,1660985000.0,Manufacturing,Technology,Technology,True,0.219514,70.4673,0.694,20.46,756666000000.0,23571000.0,2023.0,kc-liu,2026-04-10 21:32 UTC,1954.0
2420,Akirov Alfred,M,85.0,Israel,ISR,Israel,,Tel Aviv,1657.91,1657912000.0,Real estate,Real Estate,Real Estate,True,0.306805,166.2167,0.724,17.07,540379921261.681,9974400.0,2024.0,akirov-alfred,2026-04-10 21:32 UTC,1941.0
2421,Ulrike Meister,F,59.0,Germany,DEU,Germany,,Landsberg,1657.47,1657471000.0,Appliances,Manufacturing,Manufacturing,False,0.035374,19.846,0.1681,14.32,4685592577804.69,83516593.0,2024.0,ulrike-meister,2026-04-10 21:32 UTC,1967.0
2422,Andrew Tisch,M,76.0,United States,USA,United States,New York,New York,1655.61,1655614000.0,Loews,Diversified,Diversified,False,0.005758,4.8679,0.0198,23.35,28750956130731.2,340110988.0,2024.0,andrew-tisch,2026-04-10 21:32 UTC,1949.0
2423,Huang Xu,M,58.0,China,CHN,China,Fujian,Fuzhou,1655.19,1655192000.0,semiconductor,Technology,Technology,True,0.008831,1.1747,0.0775,15.26,18743803170827.2,1408975000.0,2024.0,huang-xu,2026-04-10 21:32 UTC,1967.0
2424,Chen Yung-tai,M,90.0,Taiwan,TWN,Taiwan,,Taipei,1653.64,1653638000.0,Real estate,Real Estate,Real Estate,True,0.218543,70.1556,0.691,20.46,756666000000.0,23571000.0,2023.0,chen-yung-tai,2026-04-10 21:32 UTC,1936.0
2425,Leonid Simanovsky,M,76.0,Russia,RUS,Russian Federation,,Moscow,1653.61,1653614000.0,Investments,Finance & Investments,Finance & Investments,True,0.076069,11.5207,0.2531,17.19,2173835806671.66,143533851.0,2024.0,leonid-simanovsky,2026-04-10 21:32 UTC,1949.0
2426,Shyam Bhartia,M,73.0,India,IND,India,,Delhi,1653.32,1653320000.0,"Pharmaceuticals, food",Healthcare,Healthcare,False,0.042286,1.1395,0.1671,12.2,3909891533858.08,1450935791.0,2024.0,shyam-bhartia,2026-04-10 21:32 UTC,1952.0
2427,Kenny Troutt,M,78.0,United States,USA,United States,Texas,Dallas,1653.2,1653205000.0,Telecom,Telecom,Telecom,True,0.00575,4.8608,0.0198,23.35,28750956130731.2,340110988.0,2024.0,kenny-troutt,2026-04-10 21:32 UTC,1948.0
2428,Liu Xiaodong,M,58.0,China,CHN,China,Shanghai,Shanghai,1653.07,1653066000.0,Flavorings,Manufacturing,Manufacturing,True,0.008819,1.1732,0.0774,15.26,18743803170827.2,1408975000.0,2024.0,liu-xiaodong,2026-04-10 21:32 UTC,1967.0
2429,Sam Pollock,M,59.0,Canada,CAN,Canada,,Toronto,1652.46,1652460000.0,Private equity,Finance & Investments,Finance & Investments,True,0.073651,40.0222,0.3723,22.88,2243636826633.76,41288599.0,2024.0,sam-pollock,2026-04-10 21:32 UTC,1966.0
2430,Anand Burman,M,73.0,India,IND,India,,Delhi,1652.16,1652163000.0,Consumer goods,Food & Beverage,Food & Beverage,False,0.042256,1.1387,0.1669,12.2,3909891533858.08,1450935791.0,2024.0,anand-burman-1,2026-04-10 21:32 UTC,1952.0
2431,Hari Bhartia,M,69.0,India,IND,India,,Delhi,1650.81,1650805000.0,Diversified,Diversified,Diversified,False,0.042221,1.1378,0.1668,12.2,3909891533858.08,1450935791.0,2024.0,hari-bhartia,2026-04-10 21:32 UTC,1956.0
2432,Torsten Toeller,M,60.0,Germany,DEU,Germany,,Krefeld,1649.04,1649036000.0,Pet food,Fashion & Retail,Fashion & Retail,True,0.035194,19.745,0.1673,14.32,4685592577804.69,83516593.0,2024.0,torsten-toeller,2026-04-10 21:32 UTC,1966.0
2433,Min-Liang Tan,M,48.0,Singapore,SGP,Singapore,,Singapore,1647.55,1647550000.0,Gaming hardware,Media & Entertainment,Media & Entertainment,True,0.300985,272.9151,1.1163,16.83,547386645891.847,6036860.0,2024.0,min-liang-tan,2026-04-10 21:32 UTC,1977.0
2434,Edward Netylko,M,58.0,Russia,RUS,Russian Federation,,Moscow,1647.29,1647294000.0,pharmacy,Healthcare,Healthcare,True,0.075778,11.4767,0.2521,17.19,2173835806671.66,143533851.0,2024.0,edward-netylko,2026-04-10 21:32 UTC,1968.0
2435,Cheng Zhenghui,M,61.0,China,CHN,China,,Shenzhen,1646.97,1646971000.0,medical equipment,Healthcare,Healthcare,True,0.008787,1.1689,0.0772,15.26,18743803170827.2,1408975000.0,2024.0,cheng-zhenghui,2026-04-10 21:32 UTC,1964.0
2436,Anil Gupta,M,66.0,India,IND,India,,New Delhi,1646.35,1646348000.0,Cables,Manufacturing,Manufacturing,False,0.042107,1.1347,0.1664,12.2,3909891533858.08,1450935791.0,2024.0,anil-gupta,2026-04-10 21:32 UTC,1959.0
2437,Franziska Wuerbser,F,38.0,Germany,DEU,Germany,,Landsberg am Lech,1645.85,1645852000.0,Kitchen appliances,Manufacturing,Manufacturing,False,0.035126,19.7069,0.167,14.32,4685592577804.69,83516593.0,2024.0,franziska-wuerbser,2026-04-10 21:32 UTC,1988.0
2438,Hitesh Doshi,M,59.0,India,IND,India,,Mumbai,1645.74,1645744000.0,Solar panels,Energy,Energy,True,0.042092,1.1343,0.1663,12.2,3909891533858.08,1450935791.0,2024.0,hitesh-doshi,2026-04-10 21:32 UTC,1967.0
2439,Jeffrey Gundlach,M,67.0,United States,USA,United States,California,Los Angeles,1643.8,1643800000.0,Investments,Finance & Investments,Finance & Investments,True,0.005717,4.8331,0.0197,23.35,28750956130731.2,340110988.0,2024.0,jeffrey-gundlach,2026-04-10 21:32 UTC,1959.0
2440,Lu Ruibo,M,62.0,China,CHN,China,,Hong Kong,1643.71,1643715000.0,High-precision components,Manufacturing,Manufacturing,True,0.008769,1.1666,0.077,15.26,18743803170827.2,1408975000.0,2024.0,lu-ruibo,2026-04-10 21:32 UTC,1964.0
2441,Pankaj Doshi,M,63.0,India,IND,India,,Mumbai,1643.45,1643454000.0,Solar panels,Energy,Energy,False,0.042033,1.1327,0.1661,12.2,3909891533858.08,1450935791.0,2024.0,pankaj-doshi,2026-04-10 21:32 UTC,1962.0
2442,Francisco Jose Riberas Mera,M,61.0,Spain,ESP,Spain,,Madrid,1643.21,1643212000.0,"Steel, autoparts",Manufacturing,Manufacturing,False,0.095222,33.6387,0.6076,44.35,1725671652742.19,48848840.0,2024.0,francisco-jose-riberas-mera,2026-04-10 21:32 UTC,1964.0
2443,Thomas Powell,M,85.0,United States,USA,United States,Texas,Giddings,1640.94,1640937000.0,electrical products,Manufacturing,Manufacturing,True,0.005707,4.8247,0.0197,23.35,28750956130731.2,340110988.0,2024.0,thomas-powell,2026-04-10 21:32 UTC,1940.0
2444,Zhou Jian,M,49.0,China,CHN,China,Guangdong,Shenzhen,1640.25,1640249000.0,robotics,Technology,Technology,True,0.008751,1.1641,0.0768,15.26,18743803170827.2,1408975000.0,2024.0,zhou-jian-1,2026-04-10 21:32 UTC,1976.0
2445,Bulent Eczacibasi,M,76.0,Turkey,TUR,Turkiye,,Istanbul,1639.05,1639050000.0,"Pharmaceuticals, diversified",Diversified,Diversified,False,0.147928,19.2058,1.7555,20.03,1108003393820.0,85341241.0,2023.0,bulent-eczacibasi,2026-04-10 21:32 UTC,1949.0
2446,Ren Jianhua,M,69.0,China,CHN,China,Zhejiang,Hangzhou,1638.25,1638251000.0,Kitchen appliances,Manufacturing,Manufacturing,True,0.00874,1.1627,0.0767,15.26,18743803170827.2,1408975000.0,2024.0,ren-jianhua,2026-04-10 21:32 UTC,1956.0
2447,Li Shui-po,M,69.0,Taiwan,TWN,Taiwan,Jiangsu,Kunshan,1637.31,1637314000.0,Stainless steel products,Manufacturing,Manufacturing,True,0.216385,69.4631,0.6841,20.46,756666000000.0,23571000.0,2023.0,li-shui-po,2026-04-10 21:32 UTC,1956.0
2448,Juan Maria Riberas Mera,M,57.0,Spain,ESP,Spain,,Madrid,1636.59,1636585000.0,"Steel, investments",Metals & Mining,Metals & Mining,False,0.094838,33.503,0.6052,44.35,1725671652742.19,48848840.0,2024.0,juan-maria-riberas-mera,2026-04-10 21:32 UTC,1968.0
2449,Mohammad Abunayyan,M,63.0,Saudi Arabia,SAU,Saudi Arabia,,Riyadh,1636.17,1636174000.0,Diversified,Diversified,Diversified,False,0.13197,46.3502,3.1856,31.99,1239804533333.33,35300280.0,2024.0,mohammad-abunayyan,2026-04-10 21:32 UTC,1962.0
2450,Lai Guogui & family,M,62.0,China,CHN,China,Zhejiang,Hangzhou,1635.86,1635864000.0,machinery,Manufacturing,Manufacturing,True,0.008727,1.161,0.0766,15.26,18743803170827.2,1408975000.0,2024.0,lai-guogui,2026-04-10 21:32 UTC,1964.0
2451,Luo Yangyong & family,M,50.0,China,CHN,China,Sichuan,Panzhihua,1635.1,1635099000.0,Mining,Metals & Mining,Metals & Mining,True,0.008723,1.1605,0.0766,15.26,18743803170827.2,1408975000.0,2024.0,luo-yangyong-1,2026-04-10 21:32 UTC,1975.0
2452,Li Xiaohua & family,M,64.0,China,CHN,China,Yunan,Yuxi,1633.55,1633553000.0,Packaging,Manufacturing,Manufacturing,True,0.008715,1.1594,0.0765,15.26,18743803170827.2,1408975000.0,2024.0,li-xiaohua,2026-04-10 21:32 UTC,1962.0
2453,Kishin RK,M,42.0,Singapore,SGP,Singapore,,Singapore,1632.27,1632269000.0,"Real estate, hotels",Real Estate,Real Estate,False,0.298193,270.3838,1.1059,16.83,547386645891.847,6036860.0,2024.0,kishin-rk,2026-04-10 21:32 UTC,1983.0
2453,Raj Kumar,M,71.0,Singapore,SGP,Singapore,,Singapore,1632.27,1632269000.0,"Real estate, hotels",Real Estate,Real Estate,True,0.298193,270.3838,1.1059,16.83,547386645891.847,6036860.0,2024.0,raj-kumar,2026-04-10 21:32 UTC,1954.0
2455,Gloria Joseph,F,102.0,United States,USA,United States,California,Los Angeles,1631.64,1631644000.0,Insurance,Finance & Investments,Finance & Investments,False,0.005675,4.7974,0.0196,23.35,28750956130731.2,340110988.0,2024.0,gloria-joseph,2026-04-10 21:32 UTC,1924.0
2456,Zeng Kaitian,M,51.0,China,CHN,China,Shanghai,Shanghai,1630.1,1630103000.0,Online games,Technology,Technology,True,0.008697,1.1569,0.0764,15.26,18743803170827.2,1408975000.0,2024.0,zeng-kaitian,2026-04-10 21:32 UTC,1975.0
2457,Vladimir Krupchak,M,68.0,Cyprus,CYP,Cyprus,,Limassol,1630.05,1630054000.0,Manufacturing,Manufacturing,Manufacturing,True,4.331272,1200.0851,2.9131,30.33,37634533331.8902,1358282.0,2024.0,vladimir-krupchak,2026-04-10 21:32 UTC,1958.0
2458,Lalit Khaitan,M,82.0,India,IND,India,,Delhi,1628.3,1628304000.0,alcohol,Food & Beverage,Food & Beverage,False,0.041646,1.1222,0.1645,12.2,3909891533858.08,1450935791.0,2024.0,lalit-khaitan,2026-04-10 21:32 UTC,1943.0
2459,Sze Man Bok,M,76.0,China,CHN,China,Fujian,Jinjiang,1625.97,1625966000.0,Hygiene products,Manufacturing,Manufacturing,True,0.008675,1.154,0.0762,15.26,18743803170827.2,1408975000.0,2024.0,sze-man-bok,2026-04-10 21:32 UTC,1950.0
2460,Pieter van der Does,M,56.0,Netherlands,NLD,Netherlands,,Amsterdam,1624.75,1624752000.0,Payments software,Technology,Technology,True,0.133732,90.2967,2.0407,31.1,1214927698572.66,17993485.0,2024.0,pieter-van-der-does,2026-04-10 21:32 UTC,1969.0
2461,Dmitry Alexeyev,M,51.0,Russia,RUS,Russian Federation,,Vladivostok,1622.01,1622005000.0,Retail,Fashion & Retail,Fashion & Retail,True,0.074615,11.3005,0.2483,17.19,2173835806671.66,143533851.0,2024.0,dmitry-alexeyev,2026-04-10 21:32 UTC,1974.0
2462,Jim McKelvey,M,60.0,United States,USA,United States,Missouri,St. Louis,1620.54,1620541000.0,Mobile payments,Technology,Technology,True,0.005636,4.7647,0.0194,23.35,28750956130731.2,340110988.0,2024.0,jim-mckelvey,2026-04-10 21:32 UTC,1965.0
2463,Hans-Ueli Rihs & family,M,82.0,Switzerland,CHE,Switzerland,,,1620.24,1620244000.0,Hearing Aids,Manufacturing,Manufacturing,False,0.172999,179.9155,0.5921,19.52,936564198048.516,9005582.0,2024.0,hans-ueli-rihs,2026-04-10 21:32 UTC,1944.0
2464,Alan Wilson,M,85.0,Australia,AUS,Australia,,Melbourne,1620.22,1620218000.0,Retailing,Fashion & Retail,Fashion & Retail,False,0.092214,59.5738,0.6804,16.13,1757022451652.83,27196812.0,2024.0,alan-wilson,2026-04-10 21:32 UTC,1940.0
2464,Bruce Wilson,M,80.0,Australia,AUS,Australia,,Melbourne,1620.22,1620218000.0,Retailing,Fashion & Retail,Fashion & Retail,False,0.092214,59.5738,0.6804,16.13,1757022451652.83,27196812.0,2024.0,bruce-wilson,2026-04-10 21:32 UTC,1946.0
2464,John Wilson,M,88.0,Australia,AUS,Australia,,Melbourne,1620.22,1620218000.0,Retailing,Fashion & Retail,Fashion & Retail,False,0.092214,59.5738,0.6804,16.13,1757022451652.83,27196812.0,2024.0,john-wilson,2026-04-10 21:32 UTC,1937.0
2467,Yoshiaki Yoshida,M,85.0,Japan,JPN,Japan,,Urayasu,1618.7,1618704000.0,Cosmetics,Fashion & Retail,Fashion & Retail,True,0.04019,13.0567,0.7409,25.83,4027597523550.58,123975371.0,2024.0,yoshiaki-yoshida,2026-04-10 21:32 UTC,1941.0
2468,Motilal Oswal,M,63.0,India,IND,India,,Mumbai,1618.51,1618514000.0,Financial services,Finance & Investments,Finance & Investments,True,0.041395,1.1155,0.1635,12.2,3909891533858.08,1450935791.0,2024.0,motilal-oswal,2026-04-10 21:32 UTC,1962.0
2469,Deniz Sahenk,F,80.0,Turkey,TUR,Turkiye,,Istanbul,1617.56,1617561000.0,Diversified,Diversified,Diversified,False,0.145989,18.954,1.7325,20.03,1108003393820.0,85341241.0,2023.0,deniz-sahenk,2026-04-10 21:32 UTC,1945.0
2470,Samuel Chen,M,76.0,Taiwan,TWN,Taiwan,,,1616.8,1616799000.0,Investments,Finance & Investments,Finance & Investments,True,0.213674,68.5927,0.6756,20.46,756666000000.0,23571000.0,2023.0,samuel-chen,2026-04-10 21:32 UTC,1950.0
2471,Zhang Jianguo & family,M,63.0,China,CHN,China,,guangzhou,1616.48,1616484000.0,energy,Energy,Energy,True,0.008624,1.1473,0.0757,15.26,18743803170827.2,1408975000.0,2024.0,zhang-jianguo-1,2026-04-10 21:32 UTC,1963.0
2472,Lou Jing & family,M,63.0,China,CHN,China,Liaoning,Shenyang,1615.99,1615991000.0,biotechnology,Healthcare,Healthcare,True,0.008621,1.1469,0.0757,15.26,18743803170827.2,1408975000.0,2024.0,lou-jing,2026-04-10 21:32 UTC,1963.0
2473,Jose Llorens Torra,M,82.0,Spain,ESP,Spain,,Lleida,1614.86,1614863000.0,Investments,Finance & Investments,Finance & Investments,True,0.093579,33.0584,0.5971,44.35,1725671652742.19,48848840.0,2024.0,jose-llorens-torra,2026-04-10 21:32 UTC,1944.0
2474,Vladimir Yevtushenkov,M,77.0,Russia,RUS,Russian Federation,,Moscow,1614.7,1614696000.0,"Telecom, investments",Telecom,Telecom,True,0.074279,11.2496,0.2471,17.19,2173835806671.66,143533851.0,2024.0,vladimir-yevtushenkov,2026-04-10 21:32 UTC,1948.0
2475,Liang Yunchao,M,57.0,China,CHN,China,Guangdong,Guangzhou,1614.46,1614463000.0,Nutritional supplements,Food & Beverage,Food & Beverage,True,0.008613,1.1458,0.0756,15.26,18743803170827.2,1408975000.0,2024.0,liang-yunchao,2026-04-10 21:32 UTC,1969.0
2476,Sanjay Agarwal,M,55.0,India,IND,India,,Jaipur,1613.23,1613234000.0,Banking,Finance & Investments,Finance & Investments,True,0.04126,1.1119,0.163,12.2,3909891533858.08,1450935791.0,2024.0,sanjay-agarwal,2026-04-10 21:32 UTC,1970.0
2477,Alexander Sixt,M,46.0,Germany,DEU,Germany,,Munich,1612.91,1612910000.0,Car rentals,Automotive,Automotive,False,0.034423,19.3124,0.1636,14.32,4685592577804.69,83516593.0,2024.0,alexander-sixt,2026-04-10 21:32 UTC,1979.0
2477,Konstantin Sixt,M,43.0,Germany,DEU,Germany,,Munich,1612.91,1612910000.0,Car rentals,Automotive,Automotive,False,0.034423,19.3124,0.1636,14.32,4685592577804.69,83516593.0,2024.0,konstantin-sixt,2026-04-10 21:32 UTC,1982.0
2479,Lai Jianping,M,,China,CHN,China,Guangdong,Foshan,1611.03,1611027000.0,Soy sauce,Food & Beverage,Food & Beverage,True,0.008595,1.1434,0.0755,15.26,18743803170827.2,1408975000.0,2024.0,lai-jianping,2026-04-10 21:32 UTC,
2480,Lu Zongjun,M,62.0,China,CHN,China,Shanghai,Shanghai,1609.55,1609554000.0,Logistics,Logistics,Logistics,True,0.008587,1.1424,0.0754,15.26,18743803170827.2,1408975000.0,2024.0,lu-zongjun,2026-04-10 21:32 UTC,1963.0
2481,Hans Sy,M,70.0,Philippines,PHL,Philippines,,Manila,1609.43,1609433000.0,Diversified,Diversified,Diversified,False,0.348651,13.8931,4.058,32.04,461617509782.355,115843670.0,2024.0,hans-sy,2026-04-10 21:32 UTC,1955.0
2482,Yi Dasheng,M,65.0,China,CHN,China,Hunan,Changsha,1607.93,1607929000.0,Conglomerate,Diversified,Diversified,True,0.008578,1.1412,0.0753,15.26,18743803170827.2,1408975000.0,2024.0,yi-dasheng,2026-04-10 21:32 UTC,1961.0
2483,Art Levinson,M,76.0,United States,USA,United States,California,Hillsborough,1603.65,1603649000.0,"Genentech, Apple",Diversified,Diversified,True,0.005578,4.7151,0.0192,23.35,28750956130731.2,340110988.0,2024.0,art-levinson,2026-04-10 21:32 UTC,1950.0
2484,Warren Chen,M,75.0,Taiwan,TWN,Taiwan,,Taipei,1603.61,1603606000.0,Testing equipment,Manufacturing,Manufacturing,True,0.21193,68.033,0.6701,20.46,756666000000.0,23571000.0,2023.0,warren-chen,2026-04-10 21:32 UTC,1951.0
2485,Olivia Holding,F,61.0,United States,USA,United States,North Carolina,Raleigh,1602.12,1602123000.0,Banking,Finance & Investments,Finance & Investments,False,0.005572,4.7106,0.0192,23.35,28750956130731.2,340110988.0,2024.0,olivia-holding-1,2026-04-10 21:32 UTC,1964.0
2486,Wirastuty Fangiono,F,53.0,Indonesia,IDN,Indonesia,,Pekanbaru,1601.12,1601121000.0,Palm oil,Manufacturing,Manufacturing,False,0.114669,5.6479,0.9415,21.42,1396300098190.97,283487931.0,2024.0,wirastuty-fangiono,2026-04-10 21:32 UTC,1973.0
2487,Tang Jinkui & family,M,70.0,China,CHN,China,Jiangsu,Suzhou,1599.85,1599851000.0,"Textiles, petrochemicals",Manufacturing,Manufacturing,True,0.008535,1.1355,0.0749,15.26,18743803170827.2,1408975000.0,2024.0,tang-jinkui,2026-04-10 21:32 UTC,1955.0
2488,Antti Aarnio-Wihuri,M,86.0,Finland,FIN,Finland,,Helsinki,1598.32,1598317000.0,Diversified,Diversified,Diversified,False,0.535097,284.4025,9.3848,44.5,298696961297.656,5619911.0,2024.0,antti-aarnio-wihuri,2026-04-10 21:32 UTC,1940.0
2489,Ronnie Screwvala,M,69.0,India,IND,India,,Mumbai,1597.3,1597304000.0,"edtech, entertainment",Media & Entertainment,Media & Entertainment,True,0.040853,1.1009,0.1614,12.2,3909891533858.08,1450935791.0,2024.0,ronnie-screwvala,2026-04-10 21:32 UTC,1956.0
2490,Wang Zhenggen,M,53.0,China,CHN,China,,Suzhou,1597.21,1597210000.0,Solar power equipment,Technology,Technology,True,0.008521,1.1336,0.0748,15.26,18743803170827.2,1408975000.0,2024.0,wang-zhenggen,2026-04-10 21:32 UTC,1972.0
2491,Lisa Su,F,56.0,United States,USA,United States,,,1596.65,1596650000.0,Semiconductors,Technology,Technology,True,0.005553,4.6945,0.0191,23.35,28750956130731.2,340110988.0,2024.0,lisa-su,2026-04-10 21:32 UTC,1969.0
2492,Pan Laican,M,,China,CHN,China,Guangdong,foshan,1595.73,1595733000.0,Soy sauce,Food & Beverage,Food & Beverage,True,0.008513,1.1325,0.0748,15.26,18743803170827.2,1408975000.0,2024.0,pan-laican,2026-04-10 21:32 UTC,
2493,Henry Engelhardt,M,68.0,United States,USA,United States,,Cardiff,1593.94,1593939000.0,Insurance,Finance & Investments,Finance & Investments,True,0.005544,4.6865,0.0191,23.35,28750956130731.2,340110988.0,2024.0,henry-engelhardt,2026-04-10 21:32 UTC,1958.0
2494,Dean Solon,M,61.0,United States,USA,United States,Tennessee,Gallatin,1592.0,1592000000.0,Solar systems,Energy,Energy,True,0.005537,4.6808,0.0191,23.35,28750956130731.2,340110988.0,2024.0,dean-solon,2026-04-10 21:32 UTC,1965.0
2495,Dmitry Nikolaev,M,59.0,Russia,RUS,Russian Federation,,Kemerovo,1591.39,1591393000.0,Coal,Energy,Energy,True,0.073207,11.0872,0.2436,17.19,2173835806671.66,143533851.0,2024.0,dmitry-nikolaev,2026-04-10 21:32 UTC,1966.0
2496,Ingrid Wu,F,54.0,United States,USA,United States,,,1591.19,1591187000.0,Manufacturing,Manufacturing,Manufacturing,True,0.005534,4.6784,0.0191,23.35,28750956130731.2,340110988.0,2024.0,ingrid-wu,2026-04-10 21:32 UTC,1972.0
2497,Margarita Latsis Catsiapis & family,F,64.0,Greece,GRC,Greece,,Monaco,1590.85,1590852000.0,"banking, shipping",Diversified,Diversified,False,0.620848,152.8911,1.7829,33.5,256238371778.118,10405134.0,2024.0,margarita-latsis-catsiapis,2026-04-10 21:32 UTC,1961.0
2498,Richard Fairbank,M,75.0,United States,USA,United States,Virginia,McLean,1590.83,1590832000.0,banking,Finance & Investments,Finance & Investments,True,0.005533,4.6774,0.0191,23.35,28750956130731.2,340110988.0,2024.0,richard-fairbank,2026-04-10 21:32 UTC,1950.0
2499,Steven Sarowitz,M,60.0,United States,USA,United States,Illinois,Highland Park,1590.33,1590332000.0,Payroll software,Technology,Technology,True,0.005531,4.6759,0.0191,23.35,28750956130731.2,340110988.0,2024.0,steven-sarowitz,2026-04-10 21:32 UTC,1965.0
2500,Agustín Coppel Luken,M,64.0,Mexico,MEX,Mexico,,Culiacan,1588.88,1588877000.0,Diversified,Fashion & Retail,Fashion & Retail,False,0.085591,12.1417,0.6037,31.22,1856365616165.94,130861007.0,2024.0,agustin-coppel-luken,2026-04-10 21:32 UTC,1961.0
2501,Shalom Meckenzie & family,M,49.0,Israel,ISR,Israel,,Bat-Yam,1588.84,1588837000.0,sports betting,Gambling & Casinos,Gambling & Casinos,True,0.294022,159.2915,0.6938,17.07,540379921261.681,9974400.0,2024.0,shalom-meckenzie,2026-04-10 21:32 UTC,1976.0
2502,Yu Kai,M,49.0,China,CHN,China,,Beijing,1588.83,1588825000.0,Autonomous driving,Technology,Technology,True,0.008477,1.1276,0.0744,15.26,18743803170827.2,1408975000.0,2024.0,yu-kai,2026-04-10 21:32 UTC,1977.0
2503,Aziz Akhannouch & family,M,65.0,Morocco,MAR,Morocco,,Casablanca,1587.71,1587706000.0,"Petroleum, diversified",Diversified,Diversified,False,0.988541,41.6927,33.6037,33.42,160610994054.734,38081173.0,2024.0,aziz-akhannouch,2026-04-10 21:32 UTC,1961.0
